Date,Open,High,Low,Close,Adj Close,Volume
2019-06-05,48.000000,48.099998,46.400002,46.950001,46.950001,13570334
2019-06-06,47.400002,47.700001,46.500000,46.799999,46.799999,12294557
2019-06-10,48.000000,50.400002,47.700001,50.150002,50.150002,20738943
2019-06-11,50.500000,50.650002,49.650002,50.250000,50.250000,11125398
2019-06-12,49.849998,49.849998,48.450001,49.000000,49.000000,7012608
2019-06-13,48.549999,48.799999,47.349998,48.650002,48.650002,8895453
2019-06-14,48.299999,49.049999,47.950001,48.500000,48.500000,6757019
2019-06-17,49.000000,49.700001,47.950001,48.200001,48.200001,5859000
2019-06-18,48.500000,49.400002,48.049999,49.200001,49.200001,7613522
2019-06-19,51.150002,52.000000,50.750000,51.500000,51.500000,16053682
2019-06-20,51.900002,52.349998,51.349998,52.150002,52.150002,12830674
2019-06-21,52.099998,52.099998,50.599998,51.150002,51.150002,8517615
2019-06-24,50.849998,51.250000,50.650002,51.000000,51.000000,4140579
2019-06-25,51.200001,51.200001,49.700001,50.000000,50.000000,5354695
2019-06-26,49.900002,50.799999,49.650002,50.400002,50.400002,5369379
2019-06-27,51.000000,52.599998,50.650002,52.349998,52.349998,12322494
2019-06-28,52.700001,52.750000,51.950001,52.650002,52.650002,11118447
2019-07-02,56.000000,57.000000,55.049999,56.400002,56.400002,28297196
2019-07-03,56.000000,56.450001,55.450001,55.549999,55.549999,6175409
2019-07-04,56.450001,56.750000,55.349998,55.500000,55.500000,5381431
2019-07-05,55.500000,56.299999,55.500000,55.650002,55.650002,4733516
2019-07-08,55.000000,55.000000,53.549999,54.950001,54.950001,11374853
2019-07-09,55.500000,56.049999,54.000000,54.599998,54.599998,12401772
2019-07-10,55.000000,56.000000,55.000000,55.849998,55.849998,9296213
2019-07-11,56.000000,56.400002,55.099998,55.700001,55.700001,6448995
2019-07-12,55.250000,56.000000,55.250000,55.900002,55.900002,4329252
2019-07-15,55.200001,55.849998,54.200001,55.700001,55.700001,6411480
2019-07-16,56.000000,57.950001,55.549999,57.299999,57.299999,12808411
2019-07-17,56.799999,57.200001,56.599998,57.099998,57.099998,5210312
2019-07-18,56.599998,57.099998,56.049999,56.450001,56.450001,4645090
2019-07-19,56.950001,57.500000,56.650002,57.450001,57.450001,6262960
2019-07-22,57.000000,57.349998,55.700001,55.950001,55.950001,5543776
2019-07-23,56.099998,56.450001,55.299999,56.150002,56.150002,4550453
2019-07-24,56.500000,57.099998,56.099998,56.200001,56.200001,3893672
2019-07-25,56.299999,56.650002,55.700001,55.700001,55.700001,5998013
2019-07-26,55.299999,56.250000,55.250000,55.250000,55.250000,6406131
2019-07-29,55.000000,55.299999,53.700001,54.599998,54.599998,9554489
2019-07-30,54.950001,55.450001,54.599998,54.950001,54.950001,4383469
2019-07-31,54.799999,54.799999,53.150002,54.000000,54.000000,8882384
2019-08-01,53.000000,53.799999,52.150002,53.250000,53.250000,10190440
2019-08-02,50.799999,51.349998,49.849998,50.099998,50.099998,16896389
2019-08-05,49.000000,49.150002,47.650002,48.299999,48.299999,13182110
2019-08-06,46.599998,48.299999,46.599998,48.099998,48.099998,11268739
2019-08-07,47.650002,48.200001,47.099998,47.900002,47.900002,9925322
2019-08-08,47.700001,48.700001,47.549999,47.849998,47.849998,7262762
2019-08-09,48.099998,48.349998,46.950001,47.049999,47.049999,8784298
2019-08-12,46.849998,47.599998,46.849998,47.049999,47.049999,4021929
2019-08-13,46.299999,46.599998,44.299999,44.299999,44.299999,22728510
2019-08-14,45.200001,45.900002,44.400002,44.650002,44.650002,23668927
2019-08-15,44.599998,45.849998,43.849998,45.650002,45.650002,18394287
2019-08-16,45.349998,47.650002,44.900002,46.849998,46.849998,26969181
2019-08-19,47.849998,49.450001,47.700001,49.049999,49.049999,18300274
2019-08-20,49.549999,50.000000,49.000000,49.250000,49.250000,11677389
2019-08-21,49.200001,49.799999,48.049999,49.700001,49.700001,6065129
2019-08-22,49.700001,50.000000,48.500000,49.150002,49.150002,9657874
2019-08-23,49.049999,49.650002,48.650002,49.450001,49.450001,6630378
2019-08-26,47.049999,48.599998,46.849998,48.500000,48.500000,19540168
2019-08-27,48.799999,49.349998,48.250000,48.750000,48.750000,6592437
2019-08-28,48.950001,49.750000,48.650002,49.750000,49.750000,10049046
2019-08-29,50.000000,50.099998,48.750000,49.650002,49.650002,10300520
2019-08-30,50.000000,50.450001,48.450001,49.200001,49.200001,12282777
